cgl-id	Chr	Start	End	Strand	Length	3F1	3F2	3F3	3N1	3N2	3N3	1F1	1F2	1F3	1N1	1N2	1N3
Cgl1546	WT-3281083	1635033	1637711	+	2679	520.8127295	578.8318029	530.0226465	426.4694309	424.9081933	413.6795602	178.2811407	159.9925197	135.8355302	255.6122392	241.363939	256.011878
Cgl1547	WT-3281083	1637708	1638199	-	492	11.4434252	87.745783	66.36774756	79.76816864	145.5165661	139.3147983	9.320676239	8.604234872	8.459082512	9.648802873	5.516933182	11.11323087
Cgl1548	WT-3281083	1638548	1639912	+	1365	132.1767054	108.4114438	113.6619871	78.11057985	78.60916396	93.41119016	268.9668442	266.5573053	238.5833096	307.3514823	306.8950699	334.7219651
Cgl1551	WT-3281083	1641123	1641287	+	165	3.102019392	27.98309852	30.88558972	29.60416778	53.28644909	59.05848798	3.368795379	7.696879194	6.305861509	1.79818599	7.311329631	8.284408465
Cgl1552	WT-3281083	1641248	1641625	+	378	0	15.26855574	10.48584836	18.26967661	24.68403699	30.14890529	4.779144238	1.679874427	1.376279298	3.139689824	0.797863353	3.616210044
Cgl1553	WT-3281083	1642016	1642471	+	456	16.2753978	67.3343308	59.60376964	138.1483056	160.9396714	112.644451	2.742687027	1.856703314	1.711294653	3.903956426	7.936640718	1.4988239
Cgl1554	WT-3281083	1642510	1644141	-	1632	160.2614982	303.9946994	237.782032	374.0303449	413.6216679	376.1721707	258.085953	258.7438939	277.808554	178.3476564	185.1688309	175.891393
Cgl1555	WT-3281083	1644207	1645661	-	1455	1.582989277	23.32405686	22.96076487	30.56185682	56.35829572	45.06524847	0.573042513	0.145473662	0.178774424	0.203917999	0	0.704601751
Cgl1556	WT-3281083	1645782	1646981	-	1200	7.890761829	63.67903856	60.55577429	132.6445362	164.6306594	117.4037696	0.231604682	0.705547259	0.650291968	0	0.251326956	0.284776541
Cgl1557	WT-3281083	1015156	1015866	-	711	19.79664275	40.91199846	44.06710957	72.72899359	70.66316335	143.5598946	9.186008497	11.31257209	11.34123826	6.676808739	6.362707748	7.209532683
Cgl1557	WT-3281083	1647128	1647838	+	711	15.47737524	195.1437387	88.93061269	57.09344448	75.45816372	69.22467411	17.00388807	15.48036181	12.07293105	17.10932239	28.84427513	20.18669151
Cgl1558	WT-3281083	1648016	1648603	+	588	113.5956336	130.7424616	121.978236	156.6927142	158.3779352	177.8036371	66.40909768	68.3948874	76.53095951	87.79918329	73.3464382	97.63767119
Cgl1559	WT-3281083	1648676	1649089	-	414	694.189231	520.2727175	626.415463	312.056926	311.6256476	297.6135792	549.4737173	528.1379124	604.4259645	607.0180749	496.8260407	538.1863905
Cgl1560	WT-3281083	1649115	1649564	-	450	374.7756429	301.657802	301.9924328	211.4826468	217.3144641	199.2973722	220.1788513	246.471176	207.5153925	234.0638764	200.3913596	176.9411575
Cgl1561	WT-3281083	1649564	1650829	-	1266	432.9963324	395.1618006	444.4310043	272.214169	276.2375912	245.136133	346.7484319	360.9660031	296.8947532	334.9014879	333.0379949	304.481458
Cgl1562	WT-3281083	1650831	1651589	-	759	362.8013985	293.5183703	319.797652	226.8025447	231.6802134	187.7946762	316.923087	284.4498833	256.3469787	295.9188683	267.8171832	306.1629215
Cgl1563	WT-3281083	1651713	1652891	-	1179	1197.750465	919.7218518	1037.858854	570.6016965	501.1671198	481.9021834	1159.319926	1141.9812	1043.997148	1126.657321	981.7739006	1076.498802
Cgl1564	WT-3281083	1652897	1654342	-	1446	888.8057845	688.4306685	758.7664298	321.2660044	300.1734109	290.0071227	929.3978766	921.163673	832.1578546	694.1482909	713.1011309	665.7390174
Cgl1565	WT-3281083	1654358	1655044	-	687	850.8202534	607.227128	748.6620992	282.9357821	306.3697766	307.4879237	948.264411	1017.34369	1002.225816	693.5972423	587.8197278	643.1721703
Cgl1566	WT-3281083	1655333	1657141	+	1809	45.97727747	155.9489263	117.4832364	235.384199	259.7775259	229.8960002	20.74071782	23.4012358	19.12411979	24.43803348	17.83879555	23.42440536
Cgl1567	WT-3281083	1657148	1658170	+	1023	130.5850099	169.0269418	160.5165057	181.1155982	188.9055486	173.5589792	112.4742973	93.10740961	97.63914594	129.9334393	115.8609897	137.9621248
Cgl1568	WT-3281083	1658179	1658985	+	807	105.2841526	183.0864438	169.8005779	187.6397995	194.9982453	206.0962987	111.9279134	85.24269864	78.32512924	79.78196948	102.7731047	106.2883447
Cgl1569	WT-3281083	1659105	1660145	+	1041	703.0945971	666.8565919	755.7063281	609.9994225	636.0339259	628.6052418	922.9479962	942.8307326	925.5260134	1476.09305	1816.507221	1764.137327
Cgl1571	WT-3281083	1660255	1662606	+	2352	28.94294879	145.3675567	98.62582375	218.4244874	240.5422108	223.2376628	13.11638762	11.6091322	12.71829529	14.00245596	11.15583938	13.07647382
Cgl1572	WT-3281083	1663036	1664022	+	987	85.30553328	223.3757218	181.8609445	281.5824574	323.4174438	299.0347479	66.31355949	68.83910951	61.14193986	62.22598023	32.69542164	51.58869861
Cgl1573	WT-3281083	1664094	1665050	-	957	152.1593995	195.640456	213.792971	321.3865063	328.1185289	292.3584998	215.6319456	178.045625	187.2732146	175.7881821	210.2007269	229.2495791
Cgl1574	WT-3281083	1665879	1667972	+	2094	1383.709524	1066.875676	1173.032928	815.8038152	714.1368829	792.0594798	1557.193086	1455.165952	1425.673528	1614.850881	1695.916853	1718.124598
Cgl1575	WT-3281083	1668140	1669222	+	1083	1084.160074	1000.395772	970.0426368	771.4220049	673.1672986	717.6913679	1526.024646	1454.482744	1407.945159	1677.742397	1780.870786	1642.079911
Cgl1576	WT-3281083	1669327	1670871	+	1545	200.7578764	193.0562117	213.5448109	232.8689408	224.9602478	219.3628749	236.011917	222.2131369	196.9816447	214.8919549	225.852651	219.8585489
Cgl1577	WT-3281083	1670886	1671845	+	960	253.2508019	293.3852985	271.7145457	278.9746198	258.8708711	264.6057997	359.1320105	380.5545531	347.093338	326.3707572	323.5834559	332.8325823
Cgl1578	WT-3281083	1671862	1672569	+	708	52.05083387	102.713386	93.3062778	147.263865	156.6245594	141.1355349	43.96563461	41.55553774	41.51581491	41.48780812	29.39247452	25.09894937
Cgl1579	WT-3281083	1672737	1673144	-	408	10.66319166	84.8752069	69.39164357	89.17279746	151.2874575	136.0170561	1.702975605	5.706632246	3.187705726	4.363245417	6.652772366	3.350312247
Cgl1581	WT-3281083	1674730	1675572	-	843	13.66102846	80.23979228	62.24339882	140.8641067	165.1728991	124.803313	41.54048394	36.15615849	27.77047551	13.02245014	7.512976623	9.729020617
Cgl1582	WT-3281083	1675587	1676735	-	1149	19.15476726	158.5282716	109.4032638	259.7661107	290.3113437	252.2733351	37.37119939	35.00103898	36.67442953	9.296105118	10.49929843	9.219919342
Cgl1583	WT-3281083	1676732	1678090	-	1359	17.32474407	109.0599568	84.99787017	170.5445244	209.1415707	168.3234303	39.36768331	34.57648821	30.24168682	13.53601374	7.767278995	8.549582687
Cgl1584	WT-3281083	1678513	1678746	-	234	219.8257973	191.3972187	231.4952677	127.4078573	193.2365736	151.752851	480.4312512	369.9600374	331.2598402	280.2173168	268.0820865	230.7420178
Cgl1585	WT-3281083	1678851	1681610	-	2760	908.4112061	740.5103486	845.5924891	700.9685498	597.2030318	646.1725392	1111.853522	1014.300875	1000.035953	1047.697431	965.8604194	1066.921502
Cgl1586	WT-3281083	1681796	1682575	-	780	2391.507816	1455.309471	1869.304121	1325.473607	1054.749631	1134.123168	1988.593434	1817.326922	1674.75193	2575.970592	2505.149767	2750.06515
Cgl1587	WT-3281083	1682654	1683871	-	1218	2928.333048	2132.143243	2396.971958	1877.704812	1510.898774	1681.196976	2260.940881	2066.766886	2067.479981	3938.470221	3682.00181	4072.164252
Cgl1588	WT-3281083	1684088	1685092	-	1005	25816.51009	20630.20525	23383.56705	16720.06219	12505.74366	14719.93595	13162.75088	12817.7929	12537.88797	26700.70015	29155.72745	27744.8858
Cgl1589	WT-3281083	1685581	1686564	-	984	35.37058697	96.42651554	78.45204842	119.8234293	166.4869986	151.2320883	36.85903785	35.27736297	31.98590575	19.90065593	17.7767847	19.44815402
Cgl1590	WT-3281083	1686574	1687599	-	1026	304.0568569	264.8371173	275.3914912	273.5057364	250.4380433	234.3841668	206.5480354	193.5097454	173.6647166	188.8358182	188.12778	180.8580839
Cgl1591	WT-3281083	1687616	1688545	-	930	399.0097525	286.2174504	351.5126973	272.9412065	246.1911124	255.7371377	357.7171674	326.1449106	320.2513133	386.9870268	349.9119814	384.3564669
Cgl1592	WT-3281083	1688567	1690657	-	2091	72.20984883	181.1775148	133.8638145	236.0219481	274.0851612	246.0471136	45.32407269	41.80645885	38.0658713	33.77081006	26.39473914	29.58080569
Cgl1593	WT-3281083	1690665	1691246	-	582	370.6833225	217.7705309	287.3338654	208.3762965	214.2725138	172.5420093	160.6906713	152.0199765	160.0031097	113.1744894	105.1945816	109.2132714
Cgl1594	WT-3281083	1691333	1691812	-	480	171.1442262	263.5658092	207.2265783	273.0091248	271.3938663	243.9603537	162.1232776	172.4181115	176.6626513	92.71896511	75.39808682	90.41655176
Cgl1595	WT-3281083	1691824	1693092	-	1269	101.8423033	193.2024568	164.798865	258.6955869	285.1996058	244.556615	60.9947083	62.71531196	65.59288567	37.64287693	37.07518217	34.20011414
Cgl1596	WT-3281083	1693103	1693738	-	636	66.39345751	79.85742737	86.95340293	101.9629559	101.5663931	97.3841793	33.42973245	26.9572302	27.40224016	15.39484704	16.59706314	16.65674108
Cgl1597	WT-3281083	1693739	1694725	-	987	127.0507943	230.8605628	163.6939732	241.9902573	280.6950721	260.5467837	65.60959389	62.83445199	60.87839701	78.45884464	68.44649016	77.90239723
Cgl1598	WT-3281083	1694726	1695385	-	660	432.3439528	321.4558442	387.7857376	213.0989663	223.4768426	200.9490078	221.4982962	186.0079139	225.4345489	222.0759698	131.1469753	168.7948225
Cgl1599	WT-3281083	1695431	1696966	-	1536	122.9599288	243.6360496	176.8258101	304.4157015	341.1114367	292.2620951	50.93493599	44.78571471	42.33671667	45.20049549	35.14650401	37.59940268
Cgl1600	WT-3281083	1696963	1697910	-	948	170.0711581	242.0626576	227.3703575	285.7041246	300.3815363	265.690339	70.94725711	66.08923697	89.9982133	96.08345076	60.12758822	73.17675673
Cgl1601	WT-3281083	1697930	1698439	-	510	103.8720317	90.98622179	99.18378921	103.7046608	117.8634843	101.6889419	35.14941649	35.69239077	36.72236996	30.83360095	20.10615649	32.16299757
Cgl1602	WT-3281083	1698548	1700614	-	2067	25.87642446	143.1849257	101.084187	215.9455209	248.4470232	225.7315336	9.748237717	8.396934003	9.81572782	6.315834682	4.96088041	6.117115829
Cgl1603	WT-3281083	1700641	1701864	-	1224	285.6062707	240.856976	248.5762876	334.3979905	316.7947632	347.7340809	222.408614	231.3779983	237.5903334	173.0754015	233.0934318	235.0802426
Cgl1604	WT-3281083	1701972	1703234	-	1263	34.44641487	173.830875	129.8651149	246.5882416	305.7338753	276.9726344	34.32810493	28.49003186	29.2451178	25.84091506	22.92388388	14.88143445
Cgl1605	WT-3281083	1703496	1703783	-	288	533.159583	424.0459642	437.1288036	434.5453722	418.6792428	461.6551122	1253.560343	1137.694956	1220.200623	793.262257	928.8625418	887.5535527
Cgl1606	WT-3281083	1703875	1704447	-	573	1077.261499	513.6949695	692.7247886	493.2602716	399.2640498	452.8306553	1360.040899	1201.64672	1058.625389	782.3991974	814.7730429	793.7959708
Cgl1607	WT-3281083	1704455	1704775	-	321	402.6102272	225.1070285	312.2234849	268.1357188	269.430434	228.965071	416.4555222	365.302039	380.0460225	251.4099291	247.099026	184.1732396
Cgl1608	WT-3281083	1704981	1705817	-	837	431.1139854	406.2814922	406.3548118	396.4419205	408.6035007	386.7629551	449.9273757	491.1013541	480.1438904	303.0813483	284.2967288	289.8800632
Cgl1609	WT-3281083	1705823	1709164	-	3342	484.2658819	401.0010673	412.9579348	392.8192472	397.7399116	359.0899119	673.1089043	762.6750538	801.2095176	380.9523201	354.4747876	321.4856175
Cgl1610	WT-3281083	1709170	1710351	-	1182	561.630846	603.128103	554.8983207	574.1410431	518.4153786	592.8841112	1222.449486	1409.124717	1482.797726	627.0374953	664.6768736	581.4067248
Cgl1611	WT-3281083	1710481	1711824	-	1344	401.7738286	436.2989802	403.3306674	423.8509274	444.5796807	396.9332775	545.9253226	592.3132239	659.1947748	340.1902982	314.1586951	287.8277182
Cgl1612	WT-3281083	1711877	1712815	-	939	302.5212203	323.7948468	302.3140435	338.6688093	376.8304276	335.4280344	267.5663039	297.5470871	300.8379456	231.2938273	220.3326414	180.1461825
Cgl1613	WT-3281083	1712816	1713394	-	579	584.7628007	476.0751501	484.7395808	425.6028873	347.0916003	441.0066948	647.0530813	628.7778686	626.706249	728.6845921	712.0496351	649.2314924
Cgl1614	WT-3281083	1713703	1715229	+	1527	274.0167916	397.618389	364.5119861	448.9460712	441.4756989	424.7526731	282.7488204	291.5060681	294.6968185	306.6101416	366.9669818	384.2525115
Cgl1615	WT-3281083	1715297	1715776	+	480	598.7382117	548.7747961	555.6188901	492.679706	411.5766485	443.1889077	506.6352425	488.5914772	525.6526742	456.7954348	515.2202599	525.4127181
Cgl1616	WT-3281083	1715766	1716230	+	465	205.2836382	199.0862057	219.5939599	209.7318627	194.4832612	197.8410912	109.9748685	109.2460273	128.1005253	70.82532561	77.83028317	99.21247234
Cgl1617	WT-3281083	1716232	1716420	+	189	255.9165999	200.3234513	273.6307096	157.7430615	211.7130865	245.5606489	115.4347147	120.9509588	151.3907227	73.78271086	68.61624832	101.2538812
Cgl1618	WT-3281083	1716846	1717529	-	684	318.0250144	315.2394234	286.9811131	347.9564275	313.7471018	340.9516932	576.3705997	527.6131919	532.7830686	345.7170301	312.1745349	339.2338093
Cgl1619	WT-3281083	1717596	1718159	-	564	798.1512396	643.8717468	666.2975773	622.9798549	598.7494947	602.3784744	916.3168229	863.5448107	935.3135541	608.1311981	624.0394845	560.4644689
Cgl1620	WT-3281083	1718244	1719335	-	1092	229.2000317	279.696451	261.8581363	365.8734112	362.9758428	327.3021624	212.6436396	194.4131597	218.4314047	146.1767128	117.9303409	147.7082718
Cgl1621	WT-3281083	1719402	1720499	-	1098	76.68174986	218.455487	156.0844314	285.9449105	331.4135458	291.5182103	137.4440902	149.7842133	147.5890332	117.2751355	93.93859997	113.9106164
Cgl1622	WT-3281083	1720571	1721143	-	573	54.93497693	200.6432116	146.9116765	297.7786979	314.0877192	304.6734581	96.2796428	87.91636008	104.4098797	69.38550129	43.68615153	45.92208095
Cgl1623	WT-3281083	1721133	1722365	-	1233	126.6091857	193.6008288	180.9382885	265.975527	296.1460755	264.9582625	214.023013	222.6508018	249.5686612	190.3408309	158.2564872	153.8209053
Cgl1624	WT-3281083	1722435	1722848	-	414	4.327092268	98.14362088	72.48912563	91.13526912	137.3926708	118.4869075	1.678294799	1.53379839	3.769808511	1.433336659	2.185451792	2.476317748
Cgl1625	WT-3281083	1722887	1723192	-	306	71.0879444	255.7572901	209.7169672	378.7091645	422.7839413	394.0176624	101.7244095	97.53153293	85.00548602	127.0189221	160.6521327	141.8298851
Cgl1626	WT-3281083	1723247	1724323	+	1077	24.71246647	168.9119066	134.9432296	286.6721904	339.5417019	268.0649183	31.74080883	29.08662797	32.36364855	10.74403607	7.2807809	14.91308905
Cgl1627	WT-3281083	1724337	1725296	+	960	21.05980353	63.72713451	56.62358115	107.7298217	128.5943389	107.3563193	19.83115092	24.25318705	18.4249391	5.563137906	5.969015206	4.271648115
Cgl1628	WT-3281083	1725293	1726048	+	756	15.23313094	89.77910774	79.892178	175.5671362	192.0133262	146.5935902	27.38817275	31.35765598	35.43919191	16.8758328	13.56367699	13.10876141
Cgl1629	WT-3281083	1726076	1726906	-	831	80.99406229	269.754039	174.4360623	372.3462083	426.6684806	375.6427722	189.1298886	205.0417126	205.964917	137.8176483	122.3064032	127.0699656
Cgl1630	WT-3281083	1726923	1728092	-	1170	101.9291757	149.566074	115.0216905	222.5678502	211.9467815	214.9949694	181.1267387	164.989513	182.5263951	125.0200336	123.2146513	129.3907771
Cgl1631	WT-3281083	1728089	1728637	-	549	54.53960325	182.5017928	141.6449025	272.4453654	277.812144	280.0861237	55.93949157	60.53055724	78.65097756	61.06954059	34.05960935	49.79699077
Cgl1632	WT-3281083	1728849	1731515	-	2667	243.6341384	278.4696027	251.4480488	319.1912849	322.20069	311.6866285	390.0545898	385.0748372	399.8795754	338.7527544	308.038078	303.2918211
Cgl1633	WT-3281083	1731630	1733009	-	1380	127.9582999	148.5537534	147.8504619	179.0563926	186.9753886	162.5305257	116.0037365	116.1085381	104.2352053	153.9403571	148.1736315	148.3314331
Cgl1634	WT-3281083	1733063	1734262	-	1200	567.0685325	553.680583	540.4406246	412.8122551	404.3245259	378.7751161	504.4349981	504.995451	553.1817009	633.208719	538.3423399	579.8050374
Cgl1635	WT-3281083	1734452	1736278	-	1827	332.5374976	377.3123374	347.5309743	444.372622	441.4645078	423.8927043	378.3256781	366.2126252	383.2700554	273.9650034	283.4340779	312.3657297
Cgl1636	WT-3281083	1736511	1737416	+	906	197.7280573	288.448297	252.285345	369.2239377	383.0301115	370.7976793	222.861989	187.1335612	203.2700721	233.1687529	228.6908858	271.5749795
Cgl1637	WT-3281083	1737468	1740146	-	2679	27.32069711	146.4960645	110.4712893	241.1818866	288.8759517	240.6246384	25.88370358	30.33932224	28.1574723	25.58337402	36.69992729	32.65522709
Cgl1638	WT-3281083	1740177	1742036	-	1860	123.9682024	238.3076777	184.4832805	312.8771959	328.9622622	319.7602197	152.6349568	162.1620717	164.8804797	173.0754015	187.9277046	175.8265482
Cgl1639	WT-3281083	1742036	1742686	-	651	71.93968936	206.7460954	164.9709046	283.0578063	347.2915378	302.6730211	50.16322612	48.44541091	56.33865899	51.50104114	46.790825	40.41989614
Cgl1640	WT-3281083	1742780	1743376	+	597	25.72026129	97.83538087	74.61287076	143.0449174	197.1669658	166.5468476	21.64747282	27.6546162	22.22103208	24.3523178	25.25899056	20.03453052
Cgl1641	WT-3281083	1743360	1744076	+	717	154.1924284	137.4859976	139.7820623	134.3741334	127.3805945	162.1689706	139.9318666	133.7292504	114.6400345	120.418271	161.5222613	168.721164
Cgl1642	WT-3281083	1744168	1745283	+	1116	84.61758543	125.359768	125.153674	202.2457513	208.8572721	180.7031511	49.55842127	54.4333504	47.31515037	30.83985649	33.51026081	37.97020546
Cgl1643	WT-3281083	1745310	1745438	+	129	57.53163873	44.74041914	32.1891159	22.19719075	37.55594537	38.41013211	38.7803189	54.14665015	28.22972885	32.2000747	23.37925173	15.89450461
Cgl1644	WT-3281083	1745492	1745989	+	498	30.83332528	133.509723	110.6699177	222.5539742	262.3050678	186.0577544	38.50776646	29.75199287	29.25008049	14.29882835	12.11214246	15.09658771
Cgl1645	WT-3281083	1746351	1747700	+	1350	39.24054531	174.7699964	124.0126333	216.8476933	284.303143	257.899853	11.11702475	11.60233271	11.5607461	14.72514527	12.73389911	12.40360045
Cgl1646	WT-3281083	1747697	1749421	-	1725	98.36098881	189.5064098	143.336988	255.5367849	274.5079557	238.41002	93.76968703	87.36515631	97.56264426	118.1642741	79.90011751	94.69439067
Cgl1647	WT-3281083	1749454	1750743	-	1290	201.7575055	182.1829867	187.2821289	228.6310648	233.5423418	219.4498881	144.6721341	141.1094519	120.9845522	124.8902897	144.4837757	155.5012368
Cgl1648	WT-3281083	1750789	1751430	-	642	98.46012486	120.4646239	127.5941548	93.13911954	134.4357248	118.8560256	53.46388461	54.0699769	69.68860966	65.6253859	57.31194138	59.08447859
Cgl1649	WT-3281083	1751561	1752403	+	843	65.57293662	201.5579765	157.8474682	307.3035406	345.458267	330.5230597	142.2596732	151.4039137	174.6454348	106.6433079	113.4101709	124.4503887
