cgl-id	Chr	Start	End	Strand	Length	AF1	AF2	AF3	AN1	AN2	AN3	CF1	CF2	CF3	CN1	CN2	CN3	cgl-id
Cgl1724	WT-3281083	1819939	1820244	+	306	49	34	64	82	72	93	1559	1008	798	977	949	792	Cgl1724
Cgl1725	WT-3281083	1820265	1820636	+	372	35	41	47	52	68	86	1047	612	582	519	456	392	Cgl1725
Cgl1726	WT-3281083	1821212	1821421	-	210	54	160	189	209	326	331	27	14	10	15	13	6	Cgl1726
Cgl1727	WT-3281083	1821645	1823849	-	2205	66	470	567	727	928	1317	70	37	47	29	29	30	Cgl1727
Cgl1728	WT-3281083	1824095	1825792	+	1698	187	341	367	482	550	638	360	211	176	171	160	144	Cgl1728
Cgl1729	WT-3281083	1825838	1826059	+	222	39	52	54	55	74	71	113	85	53	44	56	41	Cgl1729
Cgl1731	WT-3281083	1826642	1827073	-	432	129	108	201	147	185	202	141	82	78	55	56	38	Cgl1731
Cgl1733	WT-3281083	1827215	1828111	-	897	52	208	230	428	497	450	21	18	9	15	9	12	Cgl1733
Cgl1734	WT-3281083	1828108	1828404	-	297	48	114	130	154	288	243	37	32	22	26	26	12	Cgl1734
Cgl1735	WT-3281083	1831152	1831367	-	216	10	193	173	440	494	508	0	0	0	1	0	0	Cgl1735
Cgl1736	WT-3281083	1832232	1833533	+	1302	58	207	249	396	573	503	46	43	35	30	21	32	Cgl1736
Cgl1737	WT-3281083	1833652	1835514	+	1863	216	295	424	668	701	637	358	251	158	232	250	240	Cgl1737
Cgl1738	WT-3281083	1835613	1836395	-	783	40	211	241	538	600	591	35	38	25	20	15	9	Cgl1738
Cgl1739	WT-3281083	1838019	1839794	+	1776	40	128	121	190	250	228	91	70	59	27	13	29	Cgl1739
Cgl1740	WT-3281083	1839816	1843607	+	3792	137	393	450	869	991	875	282	201	146	108	124	89	Cgl1740
Cgl1741	WT-3281083	1843702	1844151	+	450	34	47	45	67	66	74	32	26	25	19	29	24	Cgl1741
Cgl1742	WT-3281083	1844388	1844807	+	420	72	127	154	123	194	211	190	132	113	66	69	85	Cgl1742
Cgl1743	WT-3281083	1844985	1846826	+	1842	39	359	316	731	837	767	44	46	16	26	19	29	Cgl1743
Cgl1744	WT-3281083	1846950	1847327	+	378	3	119	131	321	414	264	3	2	5	0	1	0	Cgl1744
Cgl1745	WT-3281083	1847339	1847677	+	339	0	27	16	44	55	67	6	3	2	2	1	1	Cgl1745
Cgl1746	WT-3281083	1847797	1848147	-	351	416	273	482	231	256	268	451	301	281	324	229	202	Cgl1746
Cgl1747	WT-3281083	1848782	1849402	+	621	16	121	137	266	289	322	41	21	17	10	9	8	Cgl1747
Cgl1748	WT-3281083	1849405	1849944	+	540	24	39	47	92	115	114	42	32	33	9	14	29	Cgl1748
Cgl1749	WT-3281083	1849976	1850506	+	531	26	82	125	287	273	250	24	25	8	6	16	7	Cgl1749
Cgl1750	WT-3281083	1850506	1851255	+	750	40	160	170	387	463	372	59	40	37	17	30	23	Cgl1750
Cgl1751	WT-3281083	1851248	1851436	+	189	16	27	22	34	41	49	15	14	15	9	1	7	Cgl1751
Cgl1753	WT-3281083	1851938	1852516	-	579	50	250	227	452	567	531	52	41	35	3	14	10	Cgl1753
Cgl1754	WT-3281083	1852687	1853910	+	1224	110	487	499	1143	1199	1207	172	178	108	74	85	66	Cgl1754
Cgl1755	WT-3281083	1854063	1855343	+	1281	14	65	78	132	166	176	25	13	11	25	17	28	Cgl1755
Cgl1756	WT-3281083	1855749	1856324	+	576	29	78	81	70	125	134	207	146	142	17	20	23	Cgl1756
Cgl1757	WT-3281083	1856525	1856707	+	183	17	42	58	69	95	74	107	61	61	15	10	13	Cgl1757
Cgl1758	WT-3281083	1856999	1858258	+	1260	55	110	118	160	241	210	240	193	149	33	42	41	Cgl1758
Cgl1759	WT-3281083	1858382	1860208	+	1827	67	133	140	178	253	341	270	203	160	74	56	73	Cgl1759
Cgl1760	WT-3281083	1860230	1862197	+	1968	33	177	165	284	398	323	87	73	47	25	35	31	Cgl1760
Cgl1761	WT-3281083	1862219	1862695	+	477	5	8	25	30	47	40	16	17	7	4	2	5	Cgl1761
Cgl1762	WT-3281083	1862787	1862945	+	159	0	4	6	7	15	7	6	4	8	0	1	0	Cgl1762
Cgl1765	WT-3281083	1863002	1866769	+	3768	59	343	356	650	830	735	94	77	65	45	69	37	Cgl1765
Cgl1766	WT-3281083	1866915	1867292	+	378	2	21	14	37	28	35	8	6	0	6	2	1	Cgl1766
Cgl1767	WT-3281083	1867309	1867689	+	381	9	46	28	65	62	53	31	28	11	23	29	14	Cgl1767
Cgl1768	WT-3281083	1867795	1868262	+	468	14	30	35	65	97	74	9	4	2	7	2	2	Cgl1768
Cgl1769	WT-3281083	1868299	1868565	+	267	3	6	10	17	32	20	0	1	1	1	0	2	Cgl1769
Cgl1770	WT-3281083	1868565	1869344	+	780	26	70	69	86	133	128	20	21	18	9	13	11	Cgl1770
Cgl1771	WT-3281083	1869353	1870057	+	705	43	54	83	108	139	134	16	8	18	14	12	15	Cgl1771
Cgl1772	WT-3281083	1870135	1870362	-	228	28	56	70	83	117	99	14	13	11	6	1	3	Cgl1772
Cgl1773	WT-3281083	1870391	1872550	-	2160	458	891	1179	1399	1840	1978	387	250	199	189	153	134	Cgl1773
Cgl1774	WT-3281083	1872565	1872798	-	234	20	61	55	133	173	128	4	5	7	1	2	2	Cgl1774
Cgl1775	WT-3281083	1872844	1879353	-	6510	172	1419	1491	2644	3776	3583	226	157	129	50	52	38	Cgl1775
Cgl1776	WT-3281083	1879779	1880870	+	1092	469	568	669	627	794	719	1055	650	616	302	315	299	Cgl1776
Cgl1777	WT-3281083	1880879	1881955	+	1077	280	355	465	464	449	619	996	684	532	267	368	308	Cgl1777
Cgl1778	WT-3281083	1881957	1883855	+	1899	204	251	318	279	380	444	768	599	462	157	194	151	Cgl1778
Cgl1779	WT-3281083	1883934	1885457	-	1524	62	356	315	644	807	857	128	64	53	63	45	39	Cgl1779
Cgl1780	WT-3281083	1885684	1886355	-	672	33	118	156	177	225	291	57	51	32	42	30	31	Cgl1780
Cgl1781	WT-3281083	1886697	1888517	+	1821	1296	1198	1578	2527	1972	2518	1866	1244	1084	1612	1554	1415	Cgl1781
Cgl1782	WT-3281083	1888872	1889060	+	189	97	94	125	127	151	144	225	128	118	143	139	103	Cgl1782
Cgl1783	WT-3281083	1889152	1889436	-	285	0	62	70	83	145	146	4	0	0	0	1	0	Cgl1783
Cgl1784	WT-3281083	1889695	1890912	-	1218	131	585	612	744	1086	1217	113	78	77	63	41	43	Cgl1784
Cgl1786	WT-3281083	1891492	1893165	-	1674	56	352	372	505	734	851	94	65	44	40	41	40	Cgl1786
Cgl1787	WT-3281083	1893296	1894504	-	1209	19	280	308	402	686	818	38	18	16	10	10	10	Cgl1787
Cgl1788	WT-3281083	1894852	1896099	-	1248	29	252	225	458	663	608	63	27	27	16	14	12	Cgl1788
Cgl1789	WT-3281083	1896203	1898698	-	2496	58	622	658	1340	1846	1663	48	54	45	20	12	11	Cgl1789
Cgl1790	WT-3281083	1898838	1900625	-	1788	46	316	326	483	712	777	54	51	29	14	12	17	Cgl1790
Cgl1791	WT-3281083	1900697	1901275	-	579	4	236	183	265	441	483	2	9	7	0	0	1	Cgl1791
Cgl1792	WT-3281083	1901268	1902383	-	1116	42	418	365	867	1091	965	20	20	7	10	7	5	Cgl1792
Cgl1793	WT-3281083	1902530	1903378	-	849	17	282	300	609	776	691	28	22	22	3	1	6	Cgl1793
Cgl1794	WT-3281083	1903469	1904350	-	882	47	376	275	822	764	756	184	102	112	24	13	7	Cgl1794
Cgl1795	WT-3281083	1904577	1907345	-	2769	90	906	867	1869	2372	2356	41	27	26	12	8	6	Cgl1795
Cgl1796	WT-3281083	1907437	1908039	-	603	7	134	117	214	350	313	12	10	5	4	4	8	Cgl1796
Cgl1797	WT-3281083	1908128	1909381	-	1254	39	273	317	602	754	758	52	32	24	22	14	9	Cgl1797
Cgl1798	WT-3281083	1909429	1910127	-	699	21	173	161	243	393	418	37	28	19	10	14	3	Cgl1798
Cgl1799	WT-3281083	1910249	1910965	-	717	34	112	126	208	278	255	45	26	32	12	11	11	Cgl1799
Cgl1800	WT-3281083	1910965	1911975	-	1011	48	277	244	578	720	601	26	11	9	2	6	1	Cgl1800
Cgl1801	WT-3281083	1912106	1913767	-	1662	31	325	345	647	794	890	40	29	26	9	14	14	Cgl1801
Cgl1802	WT-3281083	1913797	1915260	-	1464	9	182	189	287	486	554	38	21	18	5	1	2	Cgl1802
Cgl1803	WT-3281083	1915437	1915796	-	360	3	76	86	137	209	221	5	1	0	0	0	0	Cgl1803
Cgl1804	WT-3281083	1916189	1917700	-	1512	88	347	375	459	649	814	128	102	90	66	71	50	Cgl1804
Cgl1805	WT-3281083	1917841	1918203	+	363	378	375	510	391	313	461	1048	727	610	462	515	393	Cgl1805
Cgl1806	WT-3281083	1918411	1918635	+	225	2446	1470	2863	722	621	811	1957	1220	1050	926	803	784	Cgl1806
Cgl1807	WT-3281083	1918793	1918981	-	189	22	135	134	151	232	241	37	21	20	19	11	23	Cgl1807
Cgl1808	WT-3281083	1919028	1919537	-	510	55	84	156	183	283	249	41	43	45	35	45	23	Cgl1808
Cgl1809	WT-3281083	1920167	1920928	-	762	174	274	394	378	283	510	354	202	160	234	221	204	Cgl1809
Cgl1810	WT-3281083	1921110	1921628	-	519	112	159	204	165	210	293	200	101	119	80	59	71	Cgl1810
Cgl1811	WT-3281083	1921811	1922743	-	933	276	303	374	282	335	541	222	166	130	111	71	60	Cgl1811
Cgl1812	WT-3281083	1923011	1927477	-	4467	155	1247	1135	2544	3198	3042	226	150	128	54	67	67	Cgl1812
Cgl1813	WT-3281083	1927723	1928304	-	582	187	181	246	200	256	316	350	241	219	173	157	162	Cgl1813
Cgl1814	WT-3281083	1928709	1929644	-	936	1196	998	1570	891	808	1072	1478	1074	858	909	684	743	Cgl1814
Cgl1815	WT-3281083	1929714	1929851	+	138	11	22	18	20	22	33	14	12	6	5	9	7	Cgl1815
Cgl1816	WT-3281083	1930001	1930378	+	378	79	87	102	103	101	146	158	99	89	65	79	77	Cgl1816
Cgl1817	WT-3281083	1930523	1932346	-	1824	1004	1111	1340	1104	1212	1560	1531	1010	800	745	688	552	Cgl1817
Cgl1818	WT-3281083	1932454	1932657	-	204	127	98	123	126	111	175	433	272	231	211	220	189	Cgl1818
Cgl1819	WT-3281083	1932885	1933346	-	462	125	141	142	147	169	199	249	175	147	125	112	79	Cgl1819
Cgl1820	WT-3281083	1933399	1933758	-	360	258	174	297	195	174	189	384	273	228	213	143	153	Cgl1820
Cgl1821	WT-3281083	1933837	1934244	-	408	31	51	92	72	134	143	67	51	20	24	17	23	Cgl1821
Cgl1822	WT-3281083	1934986	1935717	-	732	422	470	715	536	669	784	349	200	187	180	146	118	Cgl1822
Cgl1823	WT-3281083	1936435	1937379	-	945	950	794	1182	1166	1004	1513	2916	2076	1397	1057	1185	935	Cgl1823
Cgl1824	WT-3281083	1937759	1938319	+	561	127	137	154	139	176	203	321	204	201	142	140	119	Cgl1824
Cgl1825	WT-3281083	1938669	1938881	+	213	66	78	104	106	133	130	78	36	47	35	34	17	Cgl1825
Cgl1826	WT-3281083	1938950	1939486	-	537	133	173	255	300	301	379	1479	1041	736	498	577	475	Cgl1826
Cgl1827	WT-3281083	1940661	1941605	+	945	28	144	209	397	510	481	8	13	9	9	6	5	Cgl1827
Cgl1828	WT-3281083	1939995	1940531	-	537	8	191	174	340	482	571	8	3	6	1	1	0	Cgl1828
Cgl1829	WT-3281083	1941724	1942314	+	591	4	12	24	36	57	46	2	0	3	1	2	0	Cgl1829
Cgl1830	WT-3281083	1942574	1943020	+	447	1097	1043	1249	956	648	1099	1143	777	600	818	716	638	Cgl1830
Cgl1831	WT-3281083	1943196	1943897	-	702	379	400	575	513	608	668	3091	1802	1629	1192	906	870	Cgl1831
Cgl1832	WT-3281083	1943986	1944282	+	297	686	499	865	685	526	645	1386	938	767	687	726	562	Cgl1832
Cgl1833	WT-3281083	1944562	1944780	+	219	44	55	76	89	62	87	166	118	66	80	74	65	Cgl1833
Cgl1834	WT-3281083	1944812	1945123	+	312	40	49	82	76	93	94	86	93	68	36	41	35	Cgl1834
Cgl1835	WT-3281083	1945258	1946034	+	777	106	112	141	204	152	211	162	89	78	70	63	66	Cgl1835
Cgl1836	WT-3281083	1946072	1946902	-	831	104	218	288	340	417	420	187	116	100	53	51	40	Cgl1836
Cgl1837	WT-3281083	1947059	1947349	-	291	45	146	202	237	350	377	73	43	55	25	12	19	Cgl1837
Cgl1838	WT-3281083	1947416	1947796	-	381	21	65	83	97	248	167	30	25	25	22	10	12	Cgl1838
Cgl1839	WT-3281083	1948073	1948504	-	432	95	97	125	82	320	142	120	98	59	51	31	27	Cgl1839
Cgl1840	WT-3281083	1948534	1950117	-	1584	818	739	1094	719	1103	950	1810	1072	821	1067	909	955	Cgl1840
Cgl1841	WT-3281083	1950485	1952917	-	2433	124	442	440	832	1036	1049	173	98	101	80	70	54	Cgl1841
Cgl1842	WT-3281083	1953083	1953952	-	870	22	82	92	110	172	183	60	57	29	26	14	13	Cgl1842
Cgl1843	WT-3281083	1954010	1956289	-	2280	57	567	520	1286	1416	1374	49	39	44	9	9	11	Cgl1843
Cgl1844	WT-3281083	1957667	1959754	-	2088	24	415	391	575	1018	973	50	46	31	15	24	14	Cgl1844
Cgl1845	WT-3281083	1959914	1960807	-	894	72	250	222	303	403	445	98	36	62	30	25	30	Cgl1845
Cgl1846	WT-3281083	1961229	1961663	-	435	79	357	342	652	739	813	55	35	31	21	17	11	Cgl1846
Cgl1848	WT-3281083	1962578	1964164	-	1587	88	400	451	526	887	991	235	171	101	84	99	91	Cgl1848
Cgl1848	WT-3281083	1964345	1964473	-	129	24	41	46	47	78	76	73	53	55	53	40	32	Cgl1848
Cgl1889	WT-3281083	1961835	1962581	-	747	45	177	149	300	390	432	68	56	30	27	20	25	Cgl1889
Cgl1890	WT-3281083	1402356	1402811	+	456	48	92	174	147	271	177	57	43	31	40	24	24	Cgl1890
Cgl1891	WT-3281083	1964648	1965307	-	660	9	184	180	229	447	504	17	12	13	0	2	2	Cgl1891
Cgl1892	WT-3281083	1965823	1966062	-	240	9	98	127	188	319	251	0	5	0	2	0	0	Cgl1892
Cgl1893	WT-3281083	1966149	1966583	+	435	8	232	206	419	550	526	1	1	3	2	0	0	Cgl1893
Cgl1894	WT-3281083	1966811	1967158	+	348	9	27	24	38	52	59	20	18	6	9	7	15	Cgl1894
Cgl1895	WT-3281083	1967211	1967549	+	339	0	42	21	33	38	59	7	1	8	2	9	0	Cgl1895
Cgl1896	WT-3281083	1967588	1968286	+	699	121	546	507	876	1056	1124	130	77	71	94	77	67	Cgl1896
Cgl1897	WT-3281083	1968428	1969588	+	1161	568	737	940	1181	1140	1259	1917	1270	1054	938	982	888	Cgl1897
Cgl1899	WT-3281083	1970561	1971259	-	699	3637	2939	4111	2897	2055	2739	8479	5246	3772	3187	3121	2945	Cgl1899
Cgl1900	WT-3281083	1971541	1972158	+	618	556	611	735	1136	1191	1061	1668	1051	915	739	575	601	Cgl1900
Cgl1901	WT-3281083	1972169	1973380	+	1212	1105	1304	1476	2077	1952	2060	2614	1743	1201	1306	1394	1284	Cgl1901
Cgl1902	WT-3281083	1973442	1975352	-	1911	1594	1691	2332	2834	2602	2754	3451	2374	1704	1364	1363	1189	Cgl1902
Cgl1903	WT-3281083	1975502	1976740	-	1239	621	992	1072	1821	1752	1824	1038	597	508	353	320	257	Cgl1903
Cgl1904	WT-3281083	1976817	1977680	-	864	721	1073	1152	1708	1646	1588	1381	822	621	419	432	383	Cgl1904
Cgl1905	WT-3281083	1977778	1978227	-	450	242	283	367	459	528	435	350	205	205	104	91	119	Cgl1905
Cgl1906	WT-3281083	1978293	1978844	+	552	243	405	493	705	893	802	300	151	132	79	64	76	Cgl1906
Cgl1907	WT-3281083	1978916	1979125	-	210	32	116	127	176	180	216	40	37	24	24	16	14	Cgl1907
Cgl1908	WT-3281083	1979320	1979613	-	294	751	673	842	645	508	666	1082	677	620	481	467	344	Cgl1908
Cgl1909	WT-3281083	1979764	1980606	-	843	1815	2210	2343	2298	2253	2564	1445	821	666	714	684	567	Cgl1909
Cgl1910	WT-3281083	1980676	1981428	+	753	2906	2126	3445	3260	2776	3142	3443	2297	1737	1855	1885	1583	Cgl1910
Cgl1911	WT-3281083	1981918	1983402	+	1485	3754	3812	4824	5405	4576	5107	7442	4799	4231	2707	2585	2553	Cgl1911
Cgl1912	WT-3281083	1984202	1985539	-	1338	180	200	257	449	514	528	442	340	251	237	289	241	Cgl1912
Cgl1913	WT-3281083	1985625	1986164	-	540	84	75	82	81	114	119	230	184	167	113	95	87	Cgl1913
Cgl1914	WT-3281083	1986297	1988009	-	1713	1071	1743	2040	3164	3174	3216	2143	1379	1140	606	575	569	Cgl1914
Cgl1915	WT-3281083	1988303	1988800	+	498	51	176	164	219	353	332	60	29	20	29	21	21	Cgl1915
Cgl1916	WT-3281083	1988006	1988245	-	240	91	61	103	62	92	85	87	76	58	38	23	32	Cgl1916
Cgl1917	WT-3281083	1988787	1990322	+	1536	291	1333	1197	2712	2867	2661	464	265	255	187	167	147	Cgl1917
Cgl1918	WT-3281083	1990336	1990770	+	435	110	229	279	483	496	430	173	104	94	46	32	31	Cgl1918
Cgl1919	WT-3281083	1990897	1991892	+	996	1621	1805	2239	2751	2566	2854	11431	7055	6344	3864	3559	3288	Cgl1919
Cgl1920	WT-3281083	1992309	1992995	+	687	3552	3095	4097	3236	2650	3088	6206	3918	3216	2775	2792	2664	Cgl1920
Cgl1921	WT-3281083	1993002	1993991	+	990	948	761	1225	1307	1054	1206	1520	834	700	483	396	418	Cgl1921
Cgl1922	WT-3281083	1993988	1995121	-	1134	32	478	476	1070	1166	1100	14	9	1	4	2	4	Cgl1922
Cgl1923	WT-3281083	1995466	1996425	+	960	794	752	1047	1207	1072	1231	1355	869	826	464	494	411	Cgl1923
Cgl1924	WT-3281083	1996537	1999089	+	2553	1270	1569	1873	2318	2497	2334	1509	1109	873	654	557	555	Cgl1924
Cgl1925	WT-3281083	1999220	2000203	+	984	588	841	964	1548	1585	1343	1490	991	887	627	576	546	Cgl1925
Cgl1926	WT-3281083	2000317	2001408	-	1092	450	653	849	1071	1209	1118	422	277	207	212	182	152	Cgl1926
Cgl1927	WT-3281083	2001521	2005429	+	3909	1192	1780	2281	3370	3601	3534	2958	1962	1361	1117	1037	914	Cgl1927
Cgl1928	WT-3281083	2005471	2005923	-	453	265	296	368	372	393	350	383	236	208	74	112	66	Cgl1928
Cgl1929	WT-3281083	2006030	2006452	-	423	141	197	270	223	310	296	226	137	135	10	8	12	Cgl1929
Cgl1930	WT-3281083	2006792	2007553	+	762	2000	1588	2155	1068	1214	1143	1713	1044	1046	396	363	357	Cgl1930
Cgl1931	WT-3281083	2007858	2008637	+	780	308	512	568	801	820	764	546	352	227	198	194	155	Cgl1931
Cgl1932	WT-3281083	2008634	2009596	+	963	212	319	412	472	619	611	339	210	159	115	93	80	Cgl1932
Cgl1933	WT-3281083	2009658	2011355	-	1698	4908	5413	6945	7251	6320	7021	7208	4591	3653	7133	7669	6547	Cgl1933
Cgl1934	WT-3281083	2011771	2012565	+	795	4216	4964	5826	5066	3506	5377	4798	3526	2889	3354	4355	3803	Cgl1934
Cgl1935	WT-3281083	2012562	2013554	+	993	4710	4831	5973	5214	4194	4985	5698	3742	3135	2317	2823	2742	Cgl1935
Cgl1936	WT-3281083	2013551	2015617	+	2067	10640	10255	13070	9771	8304	9621	15229	9461	8354	5465	5389	4989	Cgl1936
Cgl1937	WT-3281083	2015805	2016074	+	270	10996	8564	12423	7069	4983	6256	14824	9307	7658	6508	6228	5161	Cgl1937
Cgl1938	WT-3281083	2016754	2017281	-	528	209	384	422	844	734	786	776	543	438	311	358	268	Cgl1938
Cgl1939	WT-3281083	2017360	2018649	-	1290	278	874	922	1882	1966	1814	575	334	245	243	262	205	Cgl1939
Cgl1940	WT-3281083	2018690	2020219	-	1530	1318	1497	2077	2520	2595	2403	1494	1012	733	778	648	635	Cgl1940
Cgl1941	WT-3281083	2020394	2021152	+	759	1295	1441	1913	2282	1908	2325	1891	1208	931	1005	988	864	Cgl1941
Cgl1942	WT-3281083	2021349	2021888	+	540	623	650	868	941	1034	903	1600	976	810	811	679	596	Cgl1942
Cgl1943	WT-3281083	2021885	2022712	-	828	468	693	843	1427	1491	1311	488	304	225	237	201	213	Cgl1943
Cgl1944	WT-3281083	2022724	2023629	-	906	336	527	576	1071	1031	983	556	457	386	316	332	270	Cgl1944
Cgl1945	WT-3281083	2023649	2024299	-	651	73	689	565	1402	1549	1392	63	54	48	45	32	38	Cgl1945
Cgl1947	WT-3281083	2025808	2026833	+	1026	212	714	602	1537	1617	1518	684	509	503	247	291	252	Cgl1947
Cgl1948	WT-3281083	2027160	2027819	-	660	871	752	1038	1074	1085	1177	1169	799	647	624	484	542	Cgl1948
Cgl1949	WT-3281083	2027895	2029475	-	1581	346	786	889	1580	1728	1655	802	528	562	280	242	218	Cgl1949
Cgl1950	WT-3281083	2029793	2030545	+	753	585	618	773	1042	830	987	4959	3406	2427	2906	3201	2507	Cgl1950
Cgl1951	WT-3281083	2030663	2031550	+	888	703	609	808	864	800	836	4524	2881	2137	2061	1996	1731	Cgl1951
Cgl1952	WT-3281083	2031672	2032358	+	687	164	281	275	502	568	572	1225	840	594	645	718	590	Cgl1952
Cgl1953	WT-3281083	2032358	2033305	+	948	153	302	332	612	608	610	1103	709	506	601	635	494	Cgl1953
Cgl1954	WT-3281083	2033338	2033937	-	600	155	667	494	978	1032	1161	180	115	121	61	28	48	Cgl1954
Cgl1955	WT-3281083	2034029	2035159	-	1131	1608	1254	1902	789	949	824	2059	1343	1238	417	382	467	Cgl1955
Cgl1956	WT-3281083	2035434	2035649	-	216	19	81	89	131	211	217	27	18	19	16	12	3	Cgl1956
Cgl1957	WT-3281083	2035707	2036387	-	681	14	187	204	270	408	465	21	17	9	9	0	10	Cgl1957
Cgl1958	WT-3281083	2036582	2037187	+	606	15	124	155	338	446	356	40	26	22	13	11	21	Cgl1958
Cgl1959	WT-3281083	2037220	2037912	+	693	78	119	144	222	249	242	76	48	42	53	24	32	Cgl1959
Cgl1960	WT-3281083	2037909	2038520	+	612	43	402	355	732	917	906	28	20	18	7	8	12	Cgl1960
Cgl1961	WT-3281083	2038596	2039426	-	831	1981	1510	2052	2185	1861	2015	3216	1916	1583	1341	1253	1097	Cgl1961
Cgl1962	WT-3281083	2039656	2039979	-	324	554	476	590	650	519	673	911	537	351	426	449	416	Cgl1962
Cgl1963	WT-3281083	2040037	2040555	-	519	94	632	434	1090	1199	1115	69	36	42	41	28	28	Cgl1963
Cgl1964	WT-3281083	2040559	2041164	-	606	247	286	429	401	549	542	232	182	113	132	131	125	Cgl1964
Cgl1965	WT-3281083	2041358	2041645	+	288	196	135	244	164	286	238	370	201	223	123	107	97	Cgl1965
Cgl1967	WT-3281083	2041839	2042948	-	1110	248	387	492	577	591	610	641	385	301	242	210	190	Cgl1967
Cgl1968	WT-3281083	2043334	2046366	-	3033	3080	4068	4712	6054	5752	5987	5949	3834	3319	3393	2999	2809	Cgl1968
Cgl1969	WT-3281083	2046432	2047067	-	636	114	195	245	406	433	408	128	79	56	43	49	26	Cgl1969
Cgl1970	WT-3281083	2047162	2049318	-	2157	8654	7560	9849	8480	6682	7840	11206	7527	5741	4586	4755	4031	Cgl1970
Cgl1971	WT-3281083	2049321	2050226	-	906	1473	988	1391	1111	1069	1123	1591	1067	797	953	732	726	Cgl1971
Cgl1972	WT-3281083	2050427	2051179	-	753	303	291	426	295	379	452	530	290	263	190	146	123	Cgl1972
Cgl1973	WT-3281083	2051231	2051977	-	747	909	879	1174	1178	1100	1222	1544	1001	779	603	639	575	Cgl1973
Cgl1974	WT-3281083	2052158	2052859	+	702	115	271	324	511	630	620	737	458	451	587	493	404	Cgl1974
Cgl1975	WT-3281083	2052972	2055233	-	2262	5357	5180	7045	8075	6910	7746	11125	7819	6188	5620	5661	5052	Cgl1975
Cgl1976	WT-3281083	2055476	2055745	-	270	2699	2300	2993	2779	1964	3003	11032	8666	6774	4828	5255	4154	Cgl1976
Cgl1977	WT-3281083	2055919	2056869	-	951	604	779	895	1563	1496	1539	1477	1012	784	624	778	651	Cgl1977
Cgl1978	WT-3281083	2056959	2057984	-	1026	366	1091	1021	1924	2145	2173	465	295	227	232	224	236	Cgl1978
Cgl1979	WT-3281083	2058016	2058909	+	894	276	916	894	1913	2123	2041	520	334	313	302	335	315	Cgl1979
Cgl1980	WT-3281083	2059258	2059911	-	654	118	176	226	296	423	468	86	55	39	43	33	21	Cgl1980
Cgl1981	WT-3281083	2059901	2060707	-	807	84	285	348	276	533	510	55	40	34	32	20	19	Cgl1981
Cgl1982	WT-3281083	2060791	2062098	-	1308	149	418	432	758	879	916	71	35	34	6	16	17	Cgl1982
Cgl1983	WT-3281083	2062091	2063089	-	999	472	365	562	445	483	461	504	351	291	204	210	171	Cgl1983
Cgl1984	WT-3281083	2063095	2063544	-	450	549	447	677	590	510	598	602	387	378	319	272	263	Cgl1984
Cgl1985	WT-3281083	2063752	2066766	-	3015	11464	9007	11993	10311	8798	9199	23614	14899	11114	7618	7016	6006	Cgl1985
Cgl1986	WT-3281083	2066884	2067222	-	339	1141	718	984	766	713	785	1985	1107	976	627	525	494	Cgl1986
Cgl1987	WT-3281083	2067420	2068418	-	999	1123	1386	1662	2137	2084	2155	2619	1682	1267	975	1018	893	Cgl1987
Cgl1988	WT-3281083	2068605	2069861	+	1257	148	1054	884	1922	2212	2203	199	168	133	92	99	105	Cgl1988
Cgl1990	WT-3281083	2070283	2071887	+	1605	4163	4190	4945	8138	6299	7235	5270	3282	2453	3884	4343	3584	Cgl1990
Cgl1991	WT-3281083	2072066	2072992	+	927	453	491	599	904	825	842	392	272	167	304	345	277	Cgl1991
Cgl1992	WT-3281083	2072985	2074019	+	1035	229	322	409	725	740	600	152	96	77	68	74	65	Cgl1992
Cgl1993	WT-3281083	2074016	2075749	+	1734	540	1133	1152	2150	2226	2132	471	284	258	352	241	184	Cgl1993
Cgl1994	WT-3281083	2075841	2077607	-	1767	1003	1707	1892	3410	3396	3258	2163	1474	1343	987	910	828	Cgl1994
Cgl1995	WT-3281083	2077695	2078432	+	738	83	544	481	1125	1231	1153	202	114	105	77	66	67	Cgl1995
Cgl1996	WT-3281083	2078429	2079175	-	747	66	754	566	1651	1592	1627	74	70	48	28	19	16	Cgl1996
Cgl1997	WT-3281083	2079195	2080298	-	1104	158	768	623	1550	1649	1595	212	114	89	84	64	73	Cgl1997
Cgl1998	WT-3281083	2080474	2081226	-	753	73	443	401	696	844	936	59	31	27	30	19	18	Cgl1998
Cgl1999	WT-3281083	2081281	2082705	+	1425	1078	1327	1480	1778	1596	1713	941	629	417	656	577	594	Cgl1999
Cgl2000	WT-3281083	2082757	2083677	-	921	136	247	281	307	418	409	292	183	128	119	127	87	Cgl2000
Cgl2001	WT-3281083	2083904	2085406	-	1503	2437	2223	3083	2899	2627	2894	11930	7169	5826	2859	2882	2525	Cgl2001
Cgl2002	WT-3281083	2085795	2086820	+	1026	650	765	1014	1026	891	1098	1872	1240	999	948	1117	952	Cgl2002
Cgl2003	WT-3281083	2086959	2088356	+	1398	688	982	1164	1844	1718	1737	1988	1206	1019	849	690	712	Cgl2003
Cgl2004	WT-3281083	2088779	2089126	+	348	26631	21248	30055	20487	15342	20330	78470	47287	35970	38705	34863	31540	Cgl2004
Cgl2005	WT-3281083	2089182	2089541	+	360	15071	10897	16088	10221	7934	9356	36572	20902	16656	16699	16123	14338	Cgl2005
